"date","region","country","ISO2","ISO3","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_cliWHO_14days","p_cliWHO_14days_low","p_cliWHO_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-06-27,"Karnataka","India","IN","IND",0.00385445575084798,0.00234645155687158,0.00536245994482438,0.00292938637064447,0.00161412851174193,0.004244644229547,0.00817144619179772,0.00598052182734318,0.0103623705562523,0.00529339578918527,0.00505058273192966,0.00553620884644087
2020-06-27,"Kerala","India","IN","IND",0.00703125,0.00474250625252028,0.00931999374747972,0.0029296875,0.0014492616755419,0.0044101133244581,0.0107421875,0.00791851568311011,0.0135658593168899,0.004107177782124,0.00386638120346487,0.00434797436078312
2020-06-27,"Ladakh","India","IN","IND",0,0,0,0,0,0,0.0666666666666667,0,0.155927353122826,0.0125786163522013,0.00710067688865895,0.0180565558157436
2020-06-27,"Lakshadweep","India","IN","IND",0,0,0,0,0,0,0,0,0,0.0125786163522013,0,0.0299013819415159
2020-06-27,"Madhya Pradesh","India","IN","IND",0.00943396226415094,0.00652422385414276,0.0123437006741591,0.00589622641509434,0.00359177211528275,0.00820068071490593,0.0150943396226415,0.0114243102666468,0.0187643689786363,0.0108328297410417,0.0104035729521488,0.0112620865299345
2020-06-27,"Maharashtra","India","IN","IND",0.0107983713931669,0.00810321578275063,0.0134935270035832,0.00743494423791822,0.00519477591313391,0.00967511256270252,0.0148698884758364,0.0117136998072755,0.0180260771443973,0.00924478076710586,0.00890154329975416,0.00958801823445756
2020-06-27,"Manipur","India","IN","IND",0.00816326530612245,0.000196131680278761,0.0161303989319661,0.00612244897959184,0,0.0130292839452398,0.0163265306122449,0.00510576518090946,0.0275472960435803,0.0045716942388904,0.00374871428484578,0.00539467419293501
2020-06-27,"Meghalaya","India","IN","IND",0.0138888888888889,0,0.0294958336546146,0,0,0,0.0277777777777778,0.00586220948384836,0.0496933460717072,0.0104038088520543,0.00853644709971879,0.0122711706043898
2020-06-27,"Mizoram","India","IN","IND",0.0271317829457364,0.00730718388225852,0.0469563820092143,0.0155038759689922,0.000428596010156499,0.030579155927828,0.0387596899224806,0.0152067907730563,0.062312589071905,0.00917700609353205,0.00757563441683067,0.0107783777702334
2020-06-27,"NCT of Delhi","India","IN","IND",0.011142061281337,0.00800762123509614,0.014276501327578,0.00510677808727948,0.0029782863292061,0.00723526984535286,0.0278551532033426,0.0229412283737298,0.0327690780329554,0.0151040019676048,0.0146030233119423,0.0156049806232673
2020-06-27,"Nagaland","India","IN","IND",0.0167224080267559,0.00218791205387168,0.03125690399964,0.00334448160535117,0,0.00988857427354496,0.0367892976588629,0.0154522712376779,0.0581263240800479,0.0012748597654258,0.000716494364654637,0.00183322516619697
2020-06-27,"Odisha","India","IN","IND",0.0136518771331058,0.00945017193932019,0.0178535823268914,0.00887372013651877,0.0054780019509239,0.0122694383221136,0.0204778156996587,0.0153496360130628,0.0256059953862546,0.0108094113078093,0.01029378877746,0.0113250338381587
2020-06-27,"Puducherry","India","IN","IND",0.00869565217391304,0,0.0206944782522029,0.00434782608695652,0,0.012850863269039,0.00434782608695652,0,0.012850863269039,0.00397219463753724,0.00285070897872547,0.00509368029634901
2020-06-27,"Punjab","India","IN","IND",0.00592334494773519,0.00311596888575085,0.00873072100971953,0.00418118466898955,0.00182045106984557,0.00654191826813352,0.0118466898954704,0.00788830685081048,0.0158050729401303,0.00462474965742595,0.00428343009292757,0.00496606922192433
2020-06-27,"Rajasthan","India","IN","IND",0.0116648992576882,0.00886714718935891,0.0144626513260176,0.00936726758571934,0.0068572346532634,0.0118773005181753,0.0215623895369388,0.017777688036177,0.0253470910377007,0.0183386042024014,0.0178572743163717,0.0188199340884311
2020-06-27,"Sikkim","India","IN","IND",0.00431034482758621,0,0.0127402386319096,0.00431034482758621,0,0.0127402386319096,0.0129310344827586,0,0.0274686936341903,0.00334885240545618,0.00232550343855314,0.00437220137235922
2020-06-27,"Tamil Nadu","India","IN","IND",0.0082859463850528,0.0060213106520104,0.0105505821180952,0.00357432981316003,0.00208341157347749,0.00506524805284257,0.015272136474411,0.0122084658393866,0.0183358071094355,0.0086423799299912,0.00832420194859497,0.00896055791138744
2020-06-27,"Telangana","India","IN","IND",0.00772707391748068,0.00565483038001209,0.00979931745494927,0.00320746464499198,0.00186932629599602,0.00454560299398794,0.0148709724449628,0.0120065706838156,0.0177353742061101,0.00623325209796765,0.00597712546981209,0.0064893787261232
2020-06-27,"Tripura","India","IN","IND",0.0326797385620915,0.0127587077671519,0.0526007693570311,0.0196078431372549,0.0040731669921855,0.0351425192823243,0.0457516339869281,0.0223405569071117,0.0691627110667445,0.0229991367616229,0.0206921097228313,0.0253061638004145
2020-06-27,"Uttar Pradesh","India","IN","IND",0.00911602209944751,0.00601997261455944,0.0122120715843356,0.00469613259668508,0.0024690217812625,0.00692324341210766,0.0160220994475138,0.0119318839530923,0.0201123149419353,0.0166140233443501,0.0160411266644649,0.0171869200242353
2020-06-27,"Uttarakhand","India","IN","IND",0.00748129675810474,0.0032642957986818,0.0116982977175277,0.00374064837905237,0.000753164587089499,0.00672813217101524,0.0105985037406484,0.00558715681462862,0.0156098506666681,0.00535377358490566,0.00486262320439749,0.00584492396541383
2020-06-27,"West Bengal","India","IN","IND",0.0109120856495779,0.00799038733532435,0.0138337839638315,0.00700020588840848,0.00465546948970548,0.00934494228711149,0.0172946263125386,0.0136282984775272,0.02096095414755,0.0124643597214216,0.0120351994954752,0.012893519947368
2020-06-28,"-99","India","IN","IND",0.0268595041322314,0.0185437517112067,0.0351752565532562,0.0179063360881543,0.0110853902155127,0.0247272819607958,0.0413223140495868,0.0310848259647706,0.0515598021344029,0.0197547033383812,0.0187473038966956,0.0207621027800667
2020-06-28,"Andaman and Nicobar","India","IN","IND",0.113636363636364,0.0198615128081135,0.207411214464614,0.113636363636364,0.0198615128081135,0.207411214464614,0.181818181818182,0.0678548021267811,0.295781561509583,0.0900514579759863,0.0784332911287965,0.101669624823176
2020-06-28,"Andhra Pradesh","India","IN","IND",0.0071753587679384,0.00498691164802149,0.00936380588785531,0.00332516625831292,0.00183250451646729,0.00481782800015854,0.00997549877493875,0.00739877268889964,0.0125522248609779,0.00750282141828809,0.00719513269419,0.00781051014238617
2020-06-28,"Arunachal Pradesh","India","IN","IND",0.0066006600660066,0,0.0157182990862455,0.0033003300330033,0,0.00975817507456066,0.0198019801980198,0.00411504877047985,0.0354889116255598,0.00805947769586405,0.00667430810191141,0.0094446472898167
2020-06-28,"Assam","India","IN","IND",0.0153576129881527,0.0103089422068462,0.0204062837694592,0.00965335673541027,0.0056390669235159,0.0136676465473046,0.0289600702062308,0.0220752234521589,0.0358449169603027,0.0110968277006013,0.0105055441976522,0.0116881112035503
2020-06-28,"Bihar","India","IN","IND",0.0143149284253579,0.0108055024458799,0.0178243544048358,0.0102249488752556,0.00725279540713835,0.0131971023433729,0.0231765507839127,0.0187312121841262,0.0276218893836993,0.0192592146677904,0.0187006502686278,0.0198177790669529
2020-06-28,"Chandigarh","India","IN","IND",0.00595238095238095,0.000136541511700844,0.0117682203930611,0.00297619047619048,0,0.00709476169847843,0.0104166666666667,0.00274032981531379,0.0180930035180195,0.00769426607450991,0.00678340196517295,0.00860513018384688
2020-06-28,"Chhattisgarh","India","IN","IND",0.0105519480519481,0.00484629239089207,0.016257603713004,0.00811688311688312,0.00310653810665029,0.0131272281271159,0.0154220779220779,0.00854127323982277,0.0223028826043331,0.0110191141617163,0.0102164530700932,0.0118217752533393
2020-06-28,"Dadra and Nagar Haveli","India","IN","IND",0.032258064516129,0,0.0762376548671115,0.032258064516129,0,0.0762376548671115,0.032258064516129,0,0.0762376548671115,0.0928180158247109,0.0828965084379051,0.102739523211517
2020-06-28,"Daman and Diu","India","IN","IND",0,0,0,0,0,0,0,0,0,0.00349406009783368,0.000436792839293145,0.00655132735637422
2020-06-28,"Goa","India","IN","IND",0.00221238938053097,0,0.006543793544884,0,0,0,0.00884955752212389,0.00021560926806167,0.0174835057761861,0.00180293501048218,0.00126453869426914,0.00234133132669522
2020-06-28,"Gujarat","India","IN","IND",0.0102523659305994,0.00705124469517488,0.0134534871660239,0.0065720294426919,0.00400432058704277,0.00913973829834103,0.0162986330178759,0.0122748452603102,0.0203224207754416,0.0155766027792279,0.0150354354097749,0.0161177701486809
2020-06-28,"Haryana","India","IN","IND",0.00963623223319682,0.00666441070121737,0.0126080537651763,0.00674536256323777,0.00425533202144266,0.00923539310503289,0.018308841243074,0.01423044335127,0.0223872391348779,0.0133383781516819,0.0128583153296246,0.0138184409737392
2020-06-28,"Himachal Pradesh","India","IN","IND",0.0052710843373494,0.00137658703554587,0.00916558163915293,0.00301204819277108,6.47439676325886e-05,0.00595935241790958,0.0105421686746988,0.00504912971965523,0.0160352076297424,0.00245482830474124,0.0020884149659709,0.00282124164351159
2020-06-28,"Jammu and Kashmir","India","IN","IND",0.00455235204855842,0,0.00969198986816776,0.00151745068285281,0,0.00448934195087674,0.0182094081942337,0.0080008894042712,0.0284179269841962,0.0132593189139439,0.0120569981108975,0.0144616397169903
2020-06-28,"Jharkhand","India","IN","IND",0.0129600829445308,0.00791285143225053,0.0180073144568112,0.00777604976671851,0.00385622776902373,0.0116958717644133,0.0202177293934681,0.013936958450566,0.0264985003363703,0.0141779256075903,0.0134521102887971,0.0149037409263836
2020-06-28,"Karnataka","India","IN","IND",0.00381795968234575,0.00232420672364382,0.00531171264104769,0.00290164935858277,0.00159882695043705,0.0042044717667285,0.00794135613927917,0.00579149819119991,0.0100912140873584,0.00535495716034272,0.00511192362968567,0.00559799069099977
2020-06-28,"Kerala","India","IN","IND",0.00729639124433051,0.00495396921977951,0.0096388132688815,0.00315519621376454,0.00161161939955159,0.0046987730279775,0.0124235850916979,0.00937491724779897,0.0154722529355968,0.00428105159617276,0.00403404592499857,0.00452805726734695
2020-06-28,"Ladakh","India","IN","IND",0,0,0,0,0,0,0.0606060606060606,0,0.142015174182824,0.0114351057747284,0.00645227806090568,0.0164179334885512
2020-06-28,"Lakshadweep","India","IN","IND",0,0,0,0,0,0,0,0,0,0.0125786163522013,0,0.0299013819415159
2020-06-28,"Madhya Pradesh","India","IN","IND",0.01007866273353,0.00700922082952683,0.0131481046375331,0.00688298918387414,0.00434233022087814,0.00942364814687014,0.0172074729596853,0.0132112741184259,0.0212036718009448,0.0116279069767442,0.0111739413051123,0.0120818726483761
2020-06-28,"Maharashtra","India","IN","IND",0.0102573330933957,0.00760818480845383,0.0129064813783376,0.00719812848659349,0.00497548921551619,0.00942076775767078,0.0145762101853518,0.0114251135279954,0.0177273068427082,0.00920942511686138,0.0088641005964229,0.00955474963729986
2020-06-28,"Manipur","India","IN","IND",0.00616016427104723,0,0.0131094146171548,0.00410677618069815,0,0.00978667391442772,0.0102669404517454,0.00131405206105007,0.0192198288424407,0.0041712147200998,0.00338251608998412,0.00495991335021548
2020-06-28,"Meghalaya","India","IN","IND",0.0141509433962264,0,0.0300502458133923,0,0,0,0.0283018867924528,0.00597883663844994,0.0506249369464557,0.0105121293800539,0.00861738296077175,0.0124068757993361
2020-06-28,"Mizoram","India","IN","IND",0.0242914979757085,0.00509213551639274,0.0434908604350243,0.0161943319838057,0.000453206043706429,0.0319354579239049,0.0364372469635627,0.0130697392684486,0.0598047546586769,0.00958736002454364,0.00791472876887128,0.011259991280216
2020-06-28,"NCT of Delhi","India","IN","IND",0.010059880239521,0.00703282240131779,0.0130869380777241,0.00479041916167665,0.00269599864663096,0.00688483967672233,0.0256287425149701,0.0208353197703534,0.0304221652595867,0.0145632827651206,0.0140634798247359,0.0150630857055054
2020-06-28,"Nagaland","India","IN","IND",0.013745704467354,0.000368063022281897,0.027123345912426,0.00343642611683849,0,0.0101601149508185,0.0378006872852234,0.0158885890735159,0.0597127854969308,0.00137578616352201,0.000787768425431782,0.00196380390161224
2020-06-28,"Odisha","India","IN","IND",0.0140845070422535,0.0098037787839363,0.0183652353005707,0.00961868773617314,0.00607311728161048,0.0131642581907358,0.0209549982823772,0.0157517789837281,0.0261582175810263,0.0115799688682502,0.01104483754377,0.0121151001927303
2020-06-28,"Puducherry","India","IN","IND",0.00869565217391304,0,0.0206944782522029,0.00434782608695652,0,0.012850863269039,0.00434782608695652,0,0.012850863269039,0.00380668652763985,0.00270872252577876,0.00490465052950095
2020-06-28,"Punjab","India","IN","IND",0.0054525627044711,0.00270076894459718,0.00820435646434502,0.00399854598327881,0.0016403286377956,0.00635676332876202,0.0116321337695383,0.00762538789545194,0.0156388796436248,0.00400728597449909,0.00368265329924432,0.00433191864975386
2020-06-28,"Rajasthan","India","IN","IND",0.0103448275862069,0.00767320030606189,0.0130164548663519,0.00852994555353902,0.00610174126405733,0.0109581498430207,0.0206896551724138,0.0169312024734914,0.0244481078713361,0.0186615673515432,0.0181696799303423,0.0191534547727441
2020-06-28,"Sikkim","India","IN","IND",0.00460829493087558,0,0.0136195517218986,0.00460829493087558,0,0.0136195517218986,0.0184331797235023,0.000536260100721653,0.036330099346283,0.00330406051647683,0.00225527753769615,0.00435284349525751
2020-06-28,"Tamil Nadu","India","IN","IND",0.00762120966434247,0.005450699577605,0.00979171975107994,0.00324306794227339,0.00182406344206892,0.00466207244247786,0.0154045727257986,0.0123308488368141,0.0184782966147831,0.00846279652773729,0.008148297457185,0.00877729559828959
2020-06-28,"Telangana","India","IN","IND",0.00789935634874196,0.00580079928702046,0.00999791341046345,0.0032182562902282,0.00187562298832066,0.00456088959213575,0.0156524283206554,0.0127099575126391,0.0185948991286716,0.0066081974828021,0.00634414367194027,0.00687225129366392
2020-06-28,"Tripura","India","IN","IND",0.0318471337579618,0.012425292027454,0.0512689754884696,0.0191082802547771,0.00396553548660416,0.03425102502295,0.0445859872611465,0.021757440582898,0.067414533939395,0.0222929936305732,0.0200499697784611,0.0245360174826854
2020-06-28,"Uttar Pradesh","India","IN","IND",0.00940706955530217,0.00621264166950986,0.0126014974410945,0.0048460661345496,0.00254802340804273,0.00714410886105648,0.016533637400228,0.0123139307694058,0.0207533440310503,0.0177726460955752,0.017171133952928,0.0183741582382223
2020-06-28,"Uttarakhand","India","IN","IND",0.00769724182168056,0.00335899059644379,0.0120354930469173,0.00384862091084028,0.00077507099047008,0.00692217083121048,0.0109044259140475,0.00574922535561745,0.0160596264724775,0.00546527550562887,0.00496225944071552,0.00596829157054222
2020-06-28,"West Bengal","India","IN","IND",0.0110032362459547,0.00800005961517303,0.0140064128767364,0.00711974110032363,0.00469924849383991,0.00954023370680734,0.0192017259978425,0.0152509427616771,0.0231525092340079,0.0130846995539121,0.0126347435739574,0.0135346555338669
2020-06-29,"-99","India","IN","IND",0.030188679245283,0.0217783071573715,0.0385990513331945,0.0220125786163522,0.0148006466128594,0.029224510619845,0.0477987421383648,0.0373124455167801,0.0582850387599495,0.0226566643934227,0.0216201951451249,0.0236931336417206
2020-06-29,"Andaman and Nicobar","India","IN","IND",0.125,0.0225110300430554,0.227488969956945,0.125,0.0225110300430554,0.227488969956945,0.2,0.0760409935390877,0.323959006460912,0.0966981132075472,0.0841173896552576,0.109278836759837
2020-06-29,"Andhra Pradesh","India","IN","IND",0.00695047784535187,0.00480404051885391,0.00909691517184983,0.00312771503040834,0.00168507235009725,0.00457035771071943,0.0105994787141616,0.00795369859979637,0.0132452588285268,0.00827915197829022,0.00795724647823295,0.00860105747834749
2020-06-29,"Arunachal Pradesh","India","IN","IND",0.0099009900990099,0,0.0210492068249194,0.0066006600660066,0,0.0157182990862455,0.0198019801980198,0.00411504877047985,0.0354889116255598,0.00818443083843559,0.00678865271559968,0.0095802089612715
2020-06-29,"Assam","India","IN","IND",0.0133214920071048,0.00858640278833115,0.0180565812258784,0.00843694493783304,0.00465933881401403,0.012214551061652,0.0270870337477798,0.0203822987370005,0.033791768758559,0.0103656080037602,0.00979050348086214,0.0109407125266582
2020-06-29,"Bihar","India","IN","IND",0.0147058823529412,0.0111295972279485,0.0182821674779339,0.0103400735294118,0.00733463081990948,0.013345516238914,0.0241268382352941,0.0195680382204627,0.0286856382501255,0.0221024258760108,0.0215016230770704,0.0227032286749511
2020-06-29,"Chandigarh","India","IN","IND",0.00611620795107034,0.000140791994002981,0.0120916239081377,0.00305810397553517,0,0.00728985652216712,0.0107033639143731,0.00281689439983239,0.0185898334289138,0.0078955007256894,0.00696090879627547,0.00883009265510334
2020-06-29,"Chhattisgarh","India","IN","IND",0.0108063175394846,0.00496387019646279,0.0166487648825065,0.00831255195344971,0.00318193169268465,0.0134431722142148,0.0157938487115544,0.00874850311191602,0.0228391943111929,0.0128623445405968,0.0119855213860899,0.0137391676951037
2020-06-29,"Dadra and Nagar Haveli","India","IN","IND",0.032258064516129,0,0.0762376548671115,0.032258064516129,0,0.0762376548671115,0.032258064516129,0,0.0762376548671115,0.0931223371880706,0.0831862453346911,0.10305842904145
2020-06-29,"Daman and Diu","India","IN","IND",0,0,0,0,0,0,0,0,0,0.00290275761973875,6.22390899699529e-05,0.00574327614950755
2020-06-29,"Goa","India","IN","IND",0.00220264317180617,0,0.00651498732148945,0,0,0,0.00881057268722467,0.000214490398002639,0.0174066549764467,0.00158975860770615,0.00108469975080451,0.00209481746460778
2020-06-29,"Gujarat","India","IN","IND",0.00974710221285564,0.00662177272004207,0.0128724317056692,0.00632244467860906,0.00380099533064198,0.00884389402657615,0.0168598524762908,0.0127642330910687,0.020955471861513,0.0151302215710313,0.0145961101054911,0.0156643330365715
2020-06-29,"Haryana","India","IN","IND",0.00884086444007859,0.00596569617523058,0.0117160327049266,0.00589390962671906,0.00354285722099263,0.00824496203244548,0.0194007858546169,0.0151643597275846,0.0236372119816492,0.0127071592181496,0.0122339634073526,0.0131803550289466
2020-06-29,"Himachal Pradesh","India","IN","IND",0.0046692607003891,0.000941875324567896,0.00839664607621031,0.00311284046692607,6.70644680402415e-05,0.0061586164658119,0.00933852140077821,0.0040795812983825,0.0145974615031739,0.00184257075471698,0.00151985751737458,0.00216528399205938
2020-06-29,"Jammu and Kashmir","India","IN","IND",0.00480769230769231,0,0.010234914897875,0.0016025641025641,0,0.0047410142161428,0.0192307692307692,0.00845526651758849,0.03000627194395,0.0136588025076471,0.0124068552526994,0.0149107497625948
2020-06-29,"Jharkhand","India","IN","IND",0.0135064935064935,0.00835003952092885,0.0186629474920582,0.00779220779220779,0.00386427269276862,0.011720142891647,0.0202597402597403,0.0139660532981593,0.0265534272213212,0.0132606685423102,0.0125574832404256,0.0139638538441948
2020-06-29,"Karnataka","India","IN","IND",0.00375488134574947,0.00228576088336331,0.00522400180813563,0.00240312406127966,0.00122703060998382,0.00357921751257551,0.00796034845298889,0.00582579639690024,0.0100949005090775,0.00510012941897691,0.00486492529274515,0.00533533354520867
2020-06-29,"Kerala","India","IN","IND",0.00693618707887436,0.00464625054837219,0.00922612360937652,0.00297265160523187,0.00147054757990722,0.00447475563055652,0.012683313515656,0.00959572746380527,0.0157708995675067,0.0042340521114106,0.0039878160687986,0.0044802881540226
2020-06-29,"Ladakh","India","IN","IND",0,0,0,0,0,0,0.0357142857142857,0,0.104451658050067,0.00876010781671159,0.00401904999350351,0.0135011656399197
2020-06-29,"Lakshadweep","India","IN","IND",0,0,0,0,0,0,0,0,0,0.00943396226415094,0,0.0224467080271918
2020-06-29,"Madhya Pradesh","India","IN","IND",0.0100150225338007,0.00692697249971361,0.0131030725678878,0.00676014021031547,0.00421888090130238,0.00930139951932857,0.0177766649974962,0.0136786425909391,0.0218746874040534,0.0117562049278132,0.0112955929483365,0.0122168169072899
2020-06-29,"Maharashtra","India","IN","IND",0.010388190267906,0.00770542303443128,0.0130709575013806,0.00692546017860397,0.00473116093711265,0.00911975942009529,0.0143976672134135,0.0112457301445712,0.0175496042822559,0.0092530369604549,0.00890466626316604,0.00960140765774375
2020-06-29,"Manipur","India","IN","IND",0.00635593220338983,0,0.0135253211474545,0.00423728813559322,0,0.0100973070779909,0.0105932203389831,0.00135733493854173,0.0198291057394244,0.00426439232409382,0.00345431900135277,0.00507446564683486
2020-06-29,"Meghalaya","India","IN","IND",0.013953488372093,0,0.0296325099922154,0,0,0,0.027906976744186,0.00589093857996571,0.0499230149084064,0.0103640712197715,0.00849587161507591,0.012232270824467
2020-06-29,"Mizoram","India","IN","IND",0.016597510373444,0.000467795298094958,0.032727225448793,0.012448132780083,0,0.0264463146920995,0.024896265560166,0.00522500986851996,0.044567521251812,0.0102201257861635,0.00847228461447457,0.0119679669578525
2020-06-29,"NCT of Delhi","India","IN","IND",0.00982318271119843,0.00679399145603009,0.0128523739663668,0.00466601178781925,0.0025728560651099,0.00675916751052861,0.0267681728880157,0.0218106843112054,0.031725661464826,0.0154065594030655,0.0148862340807194,0.0159268847254117
2020-06-29,"Nagaland","India","IN","IND",0.0135135135135135,0.000360297703337561,0.0266667293236895,0.00337837837837838,0,0.00998868389726777,0.0439189189189189,0.0205749111895573,0.0672629266482805,0.00148109987764827,0.00087625129971089,0.00208594845558565
2020-06-29,"Odisha","India","IN","IND",0.0144727773949001,0.0101275786979122,0.018817976091888,0.0093039283252929,0.00581089454625448,0.0127969621043313,0.0206753962784287,0.015498259478669,0.0258525330781884,0.0133987717248716,0.0128230807377014,0.0139744627120418
2020-06-29,"Puducherry","India","IN","IND",0.00900900900900901,0,0.0214382602725515,0.0045045045045045,0,0.0133132642744041,0.0045045045045045,0,0.0133132642744041,0.00368782161234991,0.00258759666601277,0.00478804655868706
2020-06-29,"Punjab","India","IN","IND",0.00591278640059128,0.00302415229914437,0.00880142050203818,0.00443458980044346,0.0019311000289318,0.00693807957195512,0.0129342202512934,0.00867698775238613,0.0171914527502007,0.00474317688068011,0.0043872587545871,0.00509909500677313
2020-06-29,"Rajasthan","India","IN","IND",0.0107586718605083,0.00800479902652238,0.0135125446944941,0.00871823409386014,0.00623666571255142,0.0111998024751689,0.0204043776664812,0.0166304070056436,0.0241783483273188,0.0181330389102596,0.0176426434488839,0.0186234343716352
2020-06-29,"Sikkim","India","IN","IND",0,0,0,0,0,0,0.0143540669856459,0,0.0304799275179558,0.00090711175616836,0.000345143453514519,0.0014690800588222
2020-06-29,"Tamil Nadu","India","IN","IND",0.00744939271255061,0.0053046935873619,0.00959409183773932,0.00340080971659919,0.00194876148765177,0.00485285794554661,0.0158704453441296,0.0127533484376037,0.0189875422506554,0.00775797091680097,0.00745696627221858,0.00805897556138336
2020-06-29,"Telangana","India","IN","IND",0.0077724006452559,0.00568804901229303,0.00985675227821878,0.00307963044434668,0.0017645046896179,0.00439475619907546,0.0164246957031823,0.0134079394622262,0.0194414519441384,0.00686131548744449,0.00659193084834412,0.00713070012654485
2020-06-29,"Tripura","India","IN","IND",0.0295081967213115,0.010516426715455,0.0484999667271679,0.019672131147541,0.00408703265002938,0.0352572296450526,0.0426229508196721,0.0199524333198851,0.0652934683194591,0.0230745437673987,0.0207600420297846,0.0253890455050128
2020-06-29,"Uttar Pradesh","India","IN","IND",0.00983511715360139,0.00654552596421359,0.0131247083429892,0.00549609487995372,0.00303159524388652,0.00796059451602092,0.0179346253977437,0.0135106290907313,0.0223586217047561,0.016654613985493,0.0160675317860248,0.0172416961849611
2020-06-29,"Uttarakhand","India","IN","IND",0.00784313725490196,0.0034229827156364,0.0122632917941675,0.00326797385620915,0.000408205417752844,0.00612774229466546,0.00980392156862745,0.00486692425688512,0.0147409188803698,0.0055319569297639,0.00502111881901562,0.00604279504051219
2020-06-29,"West Bengal","India","IN","IND",0.0115846994535519,0.00848396441234513,0.0146854344947587,0.00699453551912568,0.00457958742312043,0.00940948361513093,0.0194535519125683,0.0154514690042716,0.0234556348208651,0.0125386536140096,0.0120952258895602,0.0129820813384589
2020-06-30,"-99","India","IN","IND",0.031700288184438,0.0234563475077493,0.0399442288611268,0.022478386167147,0.0155033879682107,0.0294533843660833,0.0489913544668588,0.0388347086658988,0.0591480002678188,0.0244881573665195,0.0234472403806266,0.0255290743524123
2020-06-30,"Andaman and Nicobar","India","IN","IND",0.111111111111111,0.00845156856669055,0.213770653655532,0.111111111111111,0.00845156856669055,0.213770653655532,0.194444444444444,0.065161165359805,0.323727723529084,0.106918238993711,0.0930529024811173,0.120783575506304
2020-06-30,"Andhra Pradesh","India","IN","IND",0.00688586675847822,0.00475931336499493,0.00901242015196152,0.00292649337235325,0.00153738936691659,0.0043155973777899,0.0106730934756412,0.00803060884742484,0.0133155781038577,0.00860413805671442,0.00827758911041509,0.00893068700301374
2020-06-30,"Arunachal Pradesh","India","IN","IND",0.0101351351351351,0,0.0215456426666865,0.00675675675675676,0,0.0160892823043023,0.0168918918918919,0.00221135221652555,0.0315724315672582,0.00818676047329709,0.00677432004163432,0.00959920090495986
2020-06-30,"Assam","India","IN","IND",0.0126410835214447,0.00798853509334838,0.017293631949541,0.0072234762979684,0.00369684464480053,0.0107501079511363,0.0230248306997743,0.0167788417515201,0.0292708196480284,0.00844450510082227,0.00792070785698246,0.00896830234466208
2020-06-30,"Bihar","India","IN","IND",0.0147397512666974,0.0111552912574721,0.0183242112759226,0.0101335789958544,0.00715456251302292,0.013112595478686,0.0244127130354675,0.0198223792040669,0.0290030468668682,0.022792383062037,0.0221815746661962,0.0234031914578777
2020-06-30,"Chandigarh","India","IN","IND",0.00597014925373134,0.000137001231882546,0.0118032972755801,0.00298507462686567,0,0.00711592168717664,0.0149253731343284,0.00574399541021804,0.0241067508584387,0.00758111510282595,0.0066769217822909,0.00848530842336099
2020-06-30,"Chhattisgarh","India","IN","IND",0.0117548278757347,0.00563368244298307,0.0178759733084863,0.00923593618807725,0.00380321027412396,0.0146686621020305,0.017632241813602,0.0101577266542669,0.0251067569729371,0.0131040522251413,0.0122146678988722,0.0139934365514104
2020-06-30,"Dadra and Nagar Haveli","India","IN","IND",0.0163934426229508,0,0.0482595462196075,0.0163934426229508,0,0.0482595462196075,0.0163934426229508,0,0.0482595462196075,0.0640272193009589,0.055588837554355,0.0724656010475627
2020-06-30,"Daman and Diu","India","IN","IND",0,0,0,0,0,0,0,0,0,0.00349406009783368,0.000436792839293145,0.00655132735637422
2020-06-30,"Goa","India","IN","IND",0.00220264317180617,0,0.00651498732148945,0,0,0,0.00881057268722467,0.000214490398002639,0.0174066549764467,0.00146425134920303,0.00097950838909669,0.00194899430930937
2020-06-30,"Gujarat","India","IN","IND",0.00941176470588235,0.00635181361590973,0.012471715795855,0.00601307189542484,0.00356304469448635,0.00846309909636333,0.0162091503267974,0.0122072719493797,0.020211028704215,0.0143437759582295,0.0138255723243656,0.0148619795920934
2020-06-30,"Haryana","India","IN","IND",0.00837026095519449,0.00556855597646764,0.0111719659339213,0.00541605120630231,0.00315900611565954,0.00767309629694509,0.0187099950763171,0.0145430895340534,0.0228769006185807,0.0121021065767662,0.0116396595898277,0.0125645535637046
2020-06-30,"Himachal Pradesh","India","IN","IND",0.00555996822875298,0.00145262798610716,0.0096673084713988,0.00317712470214456,6.85496702238181e-05,0.0062856997340653,0.0079428117553614,0.00303948635870837,0.0128461371520144,0.00186721679290458,0.00153887500929659,0.00219555857651256
2020-06-30,"Jammu and Kashmir","India","IN","IND",0.00622083981337481,0.00014352048865497,0.0122981591380946,0.0031104199066874,0,0.00741445341924876,0.0186625194401244,0.00820239299895897,0.0291226458812899,0.0134896843590196,0.0122639556688941,0.0147154130491451
2020-06-30,"Jharkhand","India","IN","IND",0.0145002589331952,0.00916846826555203,0.0198320496008384,0.00828586224754013,0.00424271963043585,0.0123290048646444,0.0196789228379078,0.0134839160632687,0.025873929612547,0.0135484629401046,0.0128392691802636,0.0142576566999456
