"ISO2","ISO_3","country_agg","region_agg","date","count","cli","cli_weight","cliWHO","cliWHO_weight","cli_local","count_local","weight","count_7days","cli_7days","cli_weight_7days","cliWHO_7days","cliWHO_weight_7days","cli_local_7days","count_local_7days","weight_7days","p_cli","p_cli_weight","p_cliWHO","p_cliWHO_weight","p_cli_local","p_cli_7days","p_cliWHO_7days","p_cli_local_7days","p_cli_smooth","p_cli_weight_smooth","p_cliWHO_smooth","p_cliWHO_weight_smooth","p_cli_local_smooth","slope_cli_smooth_7days","slope_cliWHO_smooth_7days","slope_cli_weight_smooth_7days","slope_cliWHO_weight_smooth_7days","slope_cli_local_smooth_7days"
"IN","IND","India","Chandigarh",2020-12-24,100,1,99295.4691837912,0,0,21,97,5996112.64477539,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.0165599739475059,0,0,0.00304922317409612,NA,NA,NA,0.0102638413602606,0.0106203973152626,0.00287490952690537,0.000988406242202544,0.00369515904238506,NA,NA,NA,NA,NA
"IN","IND","India","Chhattisgarh",2020-12-24,100,0,0,0,0,22,93,12532078.7757193,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.00333181887021051,NA,NA,NA,0.0126696992719565,0.0100998085670371,0.00365262484946235,0.00308728221872195,0.00268720636154969,NA,NA,NA,NA,NA
"IN","IND","India","Gujarat",2020-12-24,247,2,229628.830209802,0,0,44,240,22750163.4990013,NA,NA,NA,NA,NA,NA,NA,NA,0.00809716599190283,0.0100935024146038,0,0,0.00258215962441315,NA,NA,NA,0.00782721885311603,0.00683527741469848,0.00148439586719349,0.00109424049239445,0.00258644325615768,NA,NA,NA,NA,NA
"IN","IND","India","Haryana",2020-12-24,176,3,159659.73704522,1,46672.5512759973,22,165,10404404.0712534,NA,NA,NA,NA,NA,NA,NA,NA,0.0170454545454545,0.0153453995011927,0.00568181818181818,0.00448584570114401,0.00187793427230047,NA,NA,NA,0.00490955918017526,0.00846254124425683,0.00169226569044291,0.0026965818789782,0.00278427346881446,NA,NA,NA,NA,NA
"IN","IND","India","Himachal Pradesh",2020-12-24,100,0,0,0,0,24,95,5107210.1522327,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.00355819125277984,NA,NA,NA,0.00462473404988665,0.00447442301784209,0.00166019325642228,0.00324588229464138,0.00247533420948311,NA,NA,NA,NA,NA
"IN","IND","India","Jammu and Kashmir",2020-12-24,100,0,0,0,0,23,96,5651790.29987132,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.00337441314553991,NA,NA,NA,0.006923722803803,0.0081451311030269,0.00270610301446044,0.00477575382633607,0.0045305599533327,NA,NA,NA,NA,NA
"IN","IND","India","Jharkhand",2020-12-24,100,2,163602.702802849,0,0,16,95,10749173.3096086,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.0152200265165142,0,0,0.00237212750185322,NA,NA,NA,0.00820405746535107,0.00777211326581526,0.00138071954826938,0.000779049109542867,0.00127199565283829,NA,NA,NA,NA,NA
"IN","IND","India","Karnataka",2020-12-24,273,2,93550.2461693663,0,0,24,268,20368585.7361669,NA,NA,NA,NA,NA,NA,NA,NA,0.00732600732600733,0.00459286900824226,0,0,0.00126129913811226,NA,NA,NA,0.00510414627687218,0.00500609250852648,0.00155951674656737,0.00109869888674336,0.00128804659168865,NA,NA,NA,NA,NA
"IN","IND","India","Kerala",2020-12-24,213,2,52477.7659090305,0,0,51,200,17682012.5494627,NA,NA,NA,NA,NA,NA,NA,NA,0.00938967136150235,0.00296786159167301,0,0,0.00359154929577465,NA,NA,NA,0.0100305269268053,0.00861234755433837,0.00190367165766056,0.00418742265485604,0.00480529354189422,NA,NA,NA,NA,NA
"IN","IND","India","Madhya Pradesh",2020-12-24,162,1,36078.8211245593,1,36078.8211245593,16,150,20796808.5773078,NA,NA,NA,NA,NA,NA,NA,NA,0.00617283950617284,0.0017348248886575,0.00617283950617284,0.0017348248886575,0.00150234741784038,NA,NA,NA,0.00552752737276658,0.0056778693373222,0.00175156443855389,0.0017926272617135,0.00243158192818635,NA,NA,NA,NA,NA
"IN","IND","India","Maharashtra",2020-12-24,278,1,285582.104515898,0,0,38,265,29510934.8109242,NA,NA,NA,NA,NA,NA,NA,NA,0.00359712230215827,0.00967716225682497,0,0,0.00201966516077598,NA,NA,NA,0.00439323354521348,0.00476674700627196,0.00163933273508064,0.00213311059580151,0.00190461207731579,NA,NA,NA,NA,NA
"IN","IND","India","Manipur",2020-12-24,100,1,152753.593780578,0,0,37,88,5839831.1232468,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.0261571936853631,0,0,0.00592189500640205,NA,NA,NA,0.0069192375892546,0.00465042648909265,0.00568850617022983,0.00178927429076824,0.00668041197462516,NA,NA,NA,NA,NA
"IN","IND","India","NCT of Delhi",2020-12-24,319,0,0,0,0,84,310,10133936.9653817,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.00381644706951386,NA,NA,NA,0.00368287262602072,0.00401363828154845,0.000704668147897949,0.00200601786014787,0.0026808771914151,NA,NA,NA,NA,NA
"IN","IND","India","Odisha",2020-12-24,112,0,0,0,0,3,103,11072707.2952109,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.000410228360453986,NA,NA,NA,0.00492146485544891,0.00359976021749973,0.00122235549950349,0.00115449778860268,0.00210677989495578,NA,NA,NA,NA,NA
"IN","IND","India","Punjab",2020-12-24,100,0,0,0,0,18,96,9506001.09535262,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.00264084507042254,NA,NA,NA,0.00723792126785776,0.0068377095799706,0.00443122764291323,0.00328199092085176,0.00238756946978861,NA,NA,NA,NA,NA
"IN","IND","India","Rajasthan",2020-12-24,159,1,110814.950489222,0,0,21,150,20308873.0990428,NA,NA,NA,NA,NA,NA,NA,NA,0.00628930817610063,0.00545647953723464,0,0,0.00197183098591549,NA,NA,NA,0.00564799233692746,0.00511320988482413,0.00255617441277501,0.00257112383132359,0.00212505243512519,NA,NA,NA,NA,NA
"IN","IND","India","Tamil Nadu",2020-12-24,249,0,0,0,0,24,240,23888195.1636503,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.00140845070422535,NA,NA,NA,0.00260488584366439,0.00278374918609578,0.00052734180011934,0.000388265903908656,0.00200754570031358,NA,NA,NA,NA,NA
"IN","IND","India","Telangana",2020-12-24,233,0,0,0,0,36,218,12105507.1577202,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.0023258818968859,NA,NA,NA,0.00508243742910323,0.00370617860516371,0.00135859521180186,0.000774517793785869,0.0026037601788979,NA,NA,NA,NA,NA
"IN","IND","India","Uttar Pradesh",2020-12-24,284,0,0,0,0,22,268,40462255.8873946,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.0011561908766029,NA,NA,NA,0.00917542291705747,0.0118917732794458,0.00185341005043315,0.00161104620173227,0.00178995359607415,NA,NA,NA,NA,NA
"IN","IND","India","Uttarakhand",2020-12-24,100,1,34658.9352507819,1,34658.9352507819,7,94,6159612.7155686,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.00562680428968861,0.01,0.00562680428968861,0.00104884626910399,NA,NA,NA,0.00520741630987497,0.00499051419551722,0.00182680524296046,0.00092846684502029,0.00226303557304581,NA,NA,NA,NA,NA
"IN","IND","India","West Bengal",2020-12-24,253,1,135443.409931501,0,0,52,236,27379966.2891036,NA,NA,NA,NA,NA,NA,NA,NA,0.00395256916996047,0.00494680703772099,0,0,0.00310336595846264,NA,NA,NA,0.00824650230189485,0.00700076964048741,0.00124440746766501,0.000951041557270966,0.00308857491334303,NA,NA,NA,NA,NA
"IN","IND","India","Andhra Pradesh",2020-12-25,217,1,57378.5697527091,0,0,39,209,16004274.9041895,NA,NA,NA,NA,NA,NA,NA,NA,0.00460829493087558,0.00358520270966409,0,0,0.00262820944807602,NA,NA,NA,0.00230360647065025,0.00204091115840815,3.83491090594576e-06,7.34256633269618e-06,0.00221712811869363,NA,NA,NA,NA,NA
"IN","IND","India","Assam",2020-12-25,100,1,40385.1510598905,0,0,18,97,11728781.9535616,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.00344325192673798,0,0,0.00261361986351096,NA,NA,NA,0.00436159156643496,0.00248774432846413,0.00175278003910486,0.00119953644691118,0.00184757428023137,NA,NA,NA,NA,NA
"IN","IND","India","Bihar",2020-12-25,178,1,104328.212721322,0,0,20,163,25199317.6274447,NA,NA,NA,NA,NA,NA,NA,NA,0.00561797752808989,0.00414012054864921,0,0,0.00172816037328264,NA,NA,NA,0.0100571659468307,0.0107230745853616,0.00258042987739335,0.00250244696753539,0.0020894612615117,NA,NA,NA,NA,NA
"IN","IND","India","Chandigarh",2020-12-25,100,1,99295.4691837912,0,0,20,96,6006012.82575494,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.0165326768464418,0,0,0.00293427230046948,NA,NA,NA,0.0102036806544852,0.0104998043217023,0.00290521283683928,0.000998722867843622,0.00368556745023465,NA,NA,NA,NA,NA
"IN","IND","India","Chhattisgarh",2020-12-25,100,0,0,0,0,19,97,10870790.1388501,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.00275882096703935,NA,NA,NA,0.0127683290389478,0.0102409007720823,0.00371121389565582,0.00319166787274195,0.00268332273425563,NA,NA,NA,NA,NA
"IN","IND","India","Goa",2020-12-25,100,0,0,0,0,3,93,5549244.99732575,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.000454338936846888,NA,NA,NA,7.63007535901088e-06,1.99184146055836e-06,7.63007535901088e-06,1.99184146055836e-06,0.00148163722896849,NA,NA,NA,NA,NA
"IN","IND","India","Gujarat",2020-12-25,222,0,0,0,0,72,217,18094010.1046224,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.00467320049328227,NA,NA,NA,0.00782394978708419,0.00683490269318744,0.00147882718717484,0.00110109613493686,0.00256698287190566,NA,NA,NA,NA,NA
"IN","IND","India","Haryana",2020-12-25,186,1,51315.7139053544,0,0,41,177,12044479.3109408,NA,NA,NA,NA,NA,NA,NA,NA,0.00537634408602151,0.00426051741885936,0,0,0.00326251293069149,NA,NA,NA,0.00490575220476803,0.00850195339419849,0.00164458132378731,0.00260733505735304,0.00276525574350277,NA,NA,NA,NA,NA
"IN","IND","India","Himachal Pradesh",2020-12-25,100,0,0,0,0,14,93,5384574.66626199,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.00212024837195214,NA,NA,NA,0.00465516334744456,0.00451141181964597,0.00171520017472363,0.00329465382518012,0.00243062550621353,NA,NA,NA,NA,NA
"IN","IND","India","Jammu and Kashmir",2020-12-25,100,0,0,0,0,41,97,6445442.48540982,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.00595324524466386,NA,NA,NA,0.00698892863183922,0.00826866731905754,0.00280455604994547,0.00493909790024282,0.00453516258548008,NA,NA,NA,NA,NA
"IN","IND","India","Jharkhand",2020-12-25,100,1,73533.9110648612,0,0,12,94,12244760.4515611,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.00600533684229702,0,0,0.00179802217560683,NA,NA,NA,0.00820716019876587,0.00787308027071524,0.00143033821807835,0.000827417578672752,0.00127909763563584,NA,NA,NA,NA,NA
"IN","IND","India","Karnataka",2020-12-25,270,3,420373.038139654,0,0,47,250,21473957.0158534,NA,NA,NA,NA,NA,NA,NA,NA,0.0111111111111111,0.0195759467074144,0,0,0.00264788732394366,NA,NA,NA,0.00508566008553586,0.00494628682136723,0.00156028149534359,0.00109754910454519,0.00128466884491031,NA,NA,NA,NA,NA
"IN","IND","India","Kerala",2020-12-25,228,2,52027.0351405763,0,0,80,215,16696683.6943138,NA,NA,NA,NA,NA,NA,NA,NA,0.0087719298245614,0.0031160101067432,0,0,0.00524074680641991,NA,NA,NA,0.0101223910504008,0.00883688569690017,0.00196365378483765,0.00430681467307312,0.00480782252486639,NA,NA,NA,NA,NA
"IN","IND","India","Madhya Pradesh",2020-12-25,188,1,309444.098380499,0,0,26,182,21123000.4235545,NA,NA,NA,NA,NA,NA,NA,NA,0.00531914893617021,0.014649627996761,0,0,0.00201207243460765,NA,NA,NA,0.00545296182099669,0.00557663317704774,0.00171786428255036,0.00175963213790734,0.00243340185556863,NA,NA,NA,NA,NA
"IN","IND","India","Maharashtra",2020-12-25,272,1,52155.9946082749,0,0,35,267,28566843.2967809,NA,NA,NA,NA,NA,NA,NA,NA,0.00367647058823529,0.00182575281652321,0,0,0.00184628369467743,NA,NA,NA,0.00438304517512406,0.00474118797414204,0.00166234701542899,0.00214494857889615,0.00190764741353278,NA,NA,NA,NA,NA
"IN","IND","India","Manipur",2020-12-25,100,0,0,0,0,37,88,6194699.43681231,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.00592189500640205,NA,NA,NA,0.00710693936631154,0.00467005685505379,0.00587597310527301,0.00187685625200537,0.00657779429802098,NA,NA,NA,NA,NA
"IN","IND","India","NCT of Delhi",2020-12-25,285,0,0,0,0,37,279,9110266.84461736,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.00186783785148165,NA,NA,NA,0.0036518442717537,0.00395218456980724,0.00067785764036334,0.00193256120140292,0.00265021929721991,NA,NA,NA,NA,NA
"IN","IND","India","Odisha",2020-12-25,137,2,93179.2638580522,0,0,22,125,14069059.0451525,NA,NA,NA,NA,NA,NA,NA,NA,0.0145985401459854,0.00662299188303975,0,0,0.00247887323943662,NA,NA,NA,0.00500251030786603,0.00368613492170049,0.001219206633109,0.00114647101224739,0.00210514276248182,NA,NA,NA,NA,NA
"IN","IND","India","Punjab",2020-12-25,100,2,132749.40781491,2,132749.40781491,15,91,9310371.8016651,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.0142582284191023,0.02,0.0142582284191023,0.0023216220399319,NA,NA,NA,0.00726603544049868,0.00686718215271814,0.00445631341170147,0.00333579161869615,0.00238354420780757,NA,NA,NA,NA,NA
"IN","IND","India","Rajasthan",2020-12-25,163,0,0,0,0,27,158,19006410.8377718,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.00240684614013193,NA,NA,NA,0.00561765051205846,0.00509558136080143,0.00255729485302193,0.0025764590525892,0.00210160681025003,NA,NA,NA,NA,NA
"IN","IND","India","Tamil Nadu",2020-12-25,262,1,41574.0638128696,0,0,27,245,22357750.1402042,NA,NA,NA,NA,NA,NA,NA,NA,0.00381679389312977,0.00185949228129669,0,0,0.00155217016384018,NA,NA,NA,0.00259046331444924,0.00273952116258466,0.000532263777902059,0.000392052902170607,0.00201014015326709,NA,NA,NA,NA,NA
"IN","IND","India","Telangana",2020-12-25,247,1,13731.1282753713,1,13731.1282753713,40,234,13071164.2067492,NA,NA,NA,NA,NA,NA,NA,NA,0.00404858299595142,0.00105049007557271,0.00404858299595142,0.00105049007557271,0.00240760804141086,NA,NA,NA,0.00503970950552311,0.00368943048925618,0.00131142931978462,0.000753553540798278,0.00263271032354244,NA,NA,NA,NA,NA
"IN","IND","India","Uttar Pradesh",2020-12-25,283,2,268464.826995756,1,65386.9276843651,39,267,43831685.2821217,NA,NA,NA,NA,NA,NA,NA,NA,0.00706713780918728,0.00612490314410199,0.00353356890459364,0.00149177306926493,0.00205728754549771,NA,NA,NA,0.00910682327920545,0.0117952791856561,0.00186753711979216,0.00163302916678631,0.00178408071101638,NA,NA,NA,NA,NA
"IN","IND","India","Uttarakhand",2020-12-25,100,0,0,0,0,15,95,6303969.99420946,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.0022238695329874,NA,NA,NA,0.00509895540754481,0.00490173537095174,0.00178810029516881,0.000952288332886855,0.00226414309641522,NA,NA,NA,NA,NA
"IN","IND","India","West Bengal",2020-12-25,254,2,47763.7077887605,0,0,88,239,20188518.1774364,NA,NA,NA,NA,NA,NA,NA,NA,0.0078740157480315,0.00236588477514627,0,0,0.00518592727915611,NA,NA,NA,0.00825401198663334,0.00694556806762997,0.00127630429361749,0.000950776955279502,0.00307737074097967,NA,NA,NA,NA,NA
"IN","IND","India","Andhra Pradesh",2020-12-26,228,1,95284.7179161983,0,0,36,219,19350813.2632011,NA,NA,NA,NA,NA,NA,NA,NA,0.0043859649122807,0.00492406787353989,0,0,0.00231526143160332,NA,NA,NA,0.00237951518324811,0.00212679799291394,4.89450738344136e-06,9.30574845173726e-06,0.00221293702381126,NA,NA,NA,NA,NA
"IN","IND","India","Assam",2020-12-26,100,2,120559.46854835,0,0,14,96,11622514.0267779,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.0103729251924829,0,0,0.00205399061032864,NA,NA,NA,0.00446744642463217,0.00257372795689901,0.00188555098631957,0.00128334571828529,0.00182769371520026,NA,NA,NA,NA,NA
"IN","IND","India","Bihar",2020-12-26,190,1,138663.255786466,0,0,25,176,25756369.325558,NA,NA,NA,NA,NA,NA,NA,NA,0.00526315789473684,0.00538364914844075,0,0,0.00200064020486556,NA,NA,NA,0.0100506931062376,0.0107030548138384,0.00257185425780147,0.00248927105424995,0.0020862368538465,NA,NA,NA,NA,NA
"IN","IND","India","Chandigarh",2020-12-26,100,0,0,0,0,16,94,5345544.35074754,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.00239736290080911,NA,NA,NA,0.0101302347306054,0.0103792109984648,0.00292834411859226,0.00100667199418308,0.00367378710315025,NA,NA,NA,NA,NA
"IN","IND","India","Chhattisgarh",2020-12-26,100,2,170789.201118476,0,0,14,93,9853707.68980542,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.0173324809802481,0,0,0.00212024837195214,NA,NA,NA,0.0128488982910706,0.0103729048403091,0.00376616387973838,0.00329643573458737,0.00267899991765203,NA,NA,NA,NA,NA
"IN","IND","India","Goa",2020-12-26,100,0,0,0,0,3,94,5376231.20871516,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.000449505543901708,NA,NA,NA,1.04139630862965e-05,2.70455300139613e-06,1.04139630862965e-05,2.70455300139613e-06,0.00150157826093697,NA,NA,NA,NA,NA
"IN","IND","India","Gujarat",2020-12-26,225,3,161678.4455215,0,0,46,212,17218333.608208,NA,NA,NA,NA,NA,NA,NA,NA,0.0133333333333333,0.00938990085802659,0,0,0.00305607228275312,NA,NA,NA,0.00781740109698426,0.00683048391259444,0.00147316273614453,0.00111028924784685,0.00254735115908826,NA,NA,NA,NA,NA
"IN","IND","India","Haryana",2020-12-26,187,0,0,0,0,39,173,11363404.9839186,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.00317512008466987,NA,NA,NA,0.00491239690142945,0.00854771998653315,0.00160010088608536,0.00252137187325094,0.00274367594041599,NA,NA,NA,NA,NA
"IN","IND","India","Himachal Pradesh",2020-12-26,100,1,40145.7221770672,0,0,13,92,7161977.14970424,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.00560539657386719,0,0,0.00199020208205756,NA,NA,NA,0.00468134335733607,0.00454085012895627,0.0017725300125149,0.00333859930877288,0.00238463415874928,NA,NA,NA,NA,NA
"IN","IND","India","Jammu and Kashmir",2020-12-26,100,0,0,0,0,42,98,5848062.09697554,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.00603621730382294,NA,NA,NA,0.00704427759818784,0.00838271666520939,0.00290193865083298,0.00509819569164065,0.00454145221650912,NA,NA,NA,NA,NA
"IN","IND","India","Jharkhand",2020-12-26,100,0,0,0,0,5,97,10465534.0325754,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.000726005517641934,NA,NA,NA,0.00821674380488351,0.00798495189290438,0.00148011175326664,0.000879045707690033,0.00128646444483885,NA,NA,NA,NA,NA
"IN","IND","India","Karnataka",2020-12-26,287,2,87458.8286303102,2,87458.8286303102,12,274,21402276.9017937,NA,NA,NA,NA,NA,NA,NA,NA,0.00696864111498258,0.00408642636629846,0.00696864111498258,0.00408642636629846,0.000616839724478256,NA,NA,NA,0.00507067515570854,0.00488738395956555,0.001563145554876,0.00109842367231407,0.00128205717841495,NA,NA,NA,NA,NA
"IN","IND","India","Kerala",2020-12-26,230,4,130209.241823422,1,43154.3898123054,111,219,16455714.3072853,NA,NA,NA,NA,NA,NA,NA,NA,0.0173913043478261,0.00791270675899954,0.00434782608695652,0.00262245618795168,0.00713872274744357,NA,NA,NA,0.010210549380794,0.00906381956590602,0.00202241862447715,0.00441680180055708,0.00480949591992184,NA,NA,NA,NA,NA
"IN","IND","India","Madhya Pradesh",2020-12-26,154,0,0,0,0,35,146,18205204.3591109,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.00337642292108817,NA,NA,NA,0.00538184497043153,0.00548088418967015,0.00168778597293916,0.00173135770275241,0.00243453946002149,NA,NA,NA,NA,NA
"IN","IND","India","Maharashtra",2020-12-26,266,1,216921.069394941,1,216921.069394941,22,258,25406651.1568116,NA,NA,NA,NA,NA,NA,NA,NA,0.0037593984962406,0.00853796386056898,0.0037593984962406,0.00853796386056898,0.00120100447647123,NA,NA,NA,0.0043730602197651,0.00471480123451892,0.00168840235912749,0.00215749738917183,0.00191070225442097,NA,NA,NA,NA,NA
"IN","IND","India","Manipur",2020-12-26,100,0,0,0,0,59,88,5664477.49773449,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.00944302176696543,NA,NA,NA,0.00730060320351485,0.00470648789888286,0.00606057823814894,0.00197041982148224,0.00646669586297575,NA,NA,NA,NA,NA
"IN","IND","India","NCT of Delhi",2020-12-26,280,4,114749.153609595,0,0,70,263,8781889.84699981,NA,NA,NA,NA,NA,NA,NA,NA,0.0142857142857143,0.0130665671750367,0,0,0.0037487281101055,NA,NA,NA,0.00362256775275595,0.00389861529389471,0.00065263879911778,0.00186203614800078,0.00261878161863429,NA,NA,NA,NA,NA
"IN","IND","India","Odisha",2020-12-26,117,0,0,0,0,8,110,11178183.6297455,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.00102432778489117,NA,NA,NA,0.00508673870807636,0.00378078631817322,0.00121688063530396,0.00114061319404704,0.00210485927608163,NA,NA,NA,NA,NA
"IN","IND","India","Punjab",2020-12-26,100,4,347264.628600015,1,5708.24779428772,19,93,8514105.5686811,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.0407869770698426,0.01,0.000670445973242962,0.00287747993336362,NA,NA,NA,0.00729684758258841,0.00689852268440248,0.00447900187816759,0.00338760800616464,0.00237838278869883,NA,NA,NA,NA,NA
"IN","IND","India","Rajasthan",2020-12-26,161,1,77575.6312086176,0,0,47,146,17573072.9465318,NA,NA,NA,NA,NA,NA,NA,NA,0.0062111801242236,0.00441446020537507,0,0,0.00453405363688983,NA,NA,NA,0.00558338005089888,0.00507767875070966,0.00255391767564325,0.00257982677835668,0.00207712278815608,NA,NA,NA,NA,NA
"IN","IND","India","Tamil Nadu",2020-12-26,250,1,131919.870940823,0,0,27,245,21302619.9159704,NA,NA,NA,NA,NA,NA,NA,NA,0.004,0.0061926594691728,0,0,0.00155217016384018,NA,NA,NA,0.00258306788753775,0.00270158841591987,0.000538095207760773,0.000397544283802288,0.00201351770690951,NA,NA,NA,NA,NA
"IN","IND","India","Telangana",2020-12-26,222,0,0,0,0,23,217,14355958.6297305,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.00149282793535406,NA,NA,NA,0.00499416265057275,0.00367121166061478,0.00126546021795911,0.000733775469029902,0.00266232369276425,NA,NA,NA,NA,NA
"IN","IND","India","Uttar Pradesh",2020-12-26,265,4,958592.320461791,0,0,37.2,251,35342734.2949373,NA,NA,NA,NA,NA,NA,NA,NA,0.0150943396226415,0.0271227549193641,0,0,0.00208742494809494,NA,NA,NA,0.00903058746761428,0.011683157929642,0.00188190552700857,0.00165589067814633,0.00177864762174245,NA,NA,NA,NA,NA
"IN","IND","India","Uttarakhand",2020-12-26,100,0,0,0,0,6,96,5608383.36045687,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.000880281690140845,NA,NA,NA,0.00500072701850663,0.00482516953955768,0.00175529977874766,0.000985280043925501,0.00226511995913287,NA,NA,NA,NA,NA
"IN","IND","India","West Bengal",2020-12-26,245,3,357843.497234043,1,212027.667858299,38,231,25229374.7778473,NA,NA,NA,NA,NA,NA,NA,NA,0.0122448979591837,0.0141836054355278,0.00408163265306122,0.00840400008820156,0.00231693189439668,NA,NA,NA,0.0082550518628766,0.00688287731737144,0.00130756215513936,0.000949327888661123,0.00306576191230788,NA,NA,NA,NA,NA
"IN","IND","India","Andhra Pradesh",2020-12-27,214,0,0,0,0,24,202,14306724.6363103,1635,3,179205.160391105,0,0,244.5,1558,121827790.84623,0,0,0,0,0.00167340677729745,0.0018348623853211,0,0.00221030935290821,0.0024639494012378,0.00222172696148909,6.22484793153211e-06,1.17499102517368e-05,0.00220888905799261,6.61605532890236e-05,8.0533520834097e-07,7.51397405718566e-05,1.48449656123707e-06,-4.29892416785916e-06
"IN","IND","India","Assam",2020-12-27,100,0,0,0,0,10,95,9085199.44471052,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.00148257968865827,NA,NA,NA,0.00458636215121415,0.00266839546613453,0.0020280032616741,0.00137239974602999,0.00180674855829926,NA,NA,NA,NA,NA
"IN","IND","India","Bihar",2020-12-27,210,2,330825.639255164,1,127213.167894192,23,185,25687794.6024341,1526,13,1696957.96641902,3,334012.297450677,195,1398,187517909.935904,0.00952380952380952,0.0128787093004791,0.00476190476190476,0.00495228064001017,0.00175104682146936,0.00851900393184797,0.00196592398427261,0.00196457716254609,0.0100361885545762,0.0106729020438071,0.00255934882217737,0.00247214406466014,0.00208162124149822,3.71921703447841e-06,-3.51837850947042e-06,-6.69427175474438e-06,-7.91368251548118e-06,-1.49979686086618e-06
"IN","IND","India","Chandigarh",2020-12-27,100,1,46818.4705776971,0,0,31,94,4565883.54256655,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.0102539782588015,0,0,0.00464489062031765,NA,NA,NA,0.0100424075341971,0.0102597282121812,0.00294315276969268,0.00101181684749306,0.00365962422083827,NA,NA,NA,NA,NA
"IN","IND","India","Chhattisgarh",2020-12-27,100,3,228236.76871182,1,57447.5675933438,14,89,11073702.476495,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.0206107008199177,0.01,0.00518774707152209,0.00221554043361291,NA,NA,NA,0.0129101326275248,0.0104943987248381,0.00381652006233875,0.00340056851210493,0.00267413564563173,NA,NA,NA,NA,NA
"IN","IND","India","Goa",2020-12-27,100,0,0,0,0,6,93,5615571.63890345,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.000908677873693776,NA,NA,NA,1.40110730428965e-05,3.62436413630111e-06,1.40110730428965e-05,3.62436413630111e-06,0.00152167428294108,NA,NA,NA,NA,NA
"IN","IND","India","Gujarat",2020-12-27,240,1,31992.8221020414,1,31992.8221020414,34,231,18693764.6022091,1679,12,825222.836533075,2,134246.751312421,343,1610,136543666.956115,0.00416666666666667,0.0017114167629061,0.00416666666666667,0.0017114167629061,0.00207304432656545,0.00714711137581894,0.00119118522930316,0.0030006123698714,0.007806849224502,0.00682133955226401,0.00146732998432988,0.0011219609990442,0.00252762602619475,-2.26009396632266e-06,-5.47111282733437e-06,5.45288298231661e-07,5.73606975976974e-06,-1.92888195949793e-05
"IN","IND","India","Haryana",2020-12-27,179,0,0,0,0,42,169,11392394.8195059,1327,8,524651.010614814,4,336146.802254355,252,1254,76757758.118643,0,0,0,0,0.00350029169097425,0.00602863602110023,0.00301431801055011,0.00283037940562032,0.00493010788738353,0.0085991778696564,0.00155931823082995,0.00243909256746345,0.00271939505692829,-7.70014829469584e-06,-4.87341832778269e-05,3.66732626940662e-05,-9.00773986888903e-05,-1.79935025866559e-05
